6.050000 1.779412  -0.122039  0.398120  -0.398120
6.060000 1.782353  -0.120875  0.393804  -0.393804
6.070000 1.785294  -0.119723  0.389540  -0.389540
6.080000 1.788235  -0.118583  0.385327  -0.385327
6.090000 1.791176  -0.117456  0.381163  -0.381163
6.100000 1.794118  -0.116341  0.377048  -0.377048
6.110000 1.797059  -0.115238  0.372982  -0.372982
6.120000 1.800000  -0.114147  0.368964  -0.368964
6.130000 1.802941  -0.113068  0.364994  -0.364994
6.140000 1.805882  -0.112000  0.361070  -0.361070
6.150000 1.808824  -0.110944  0.357193  -0.357193
6.160000 1.811765  -0.109899  0.353361  -0.353361
6.170000 1.814706  -0.108865  0.349574  -0.349574
6.180000 1.817647  -0.107842  0.345832  -0.345832
6.190000 1.820588  -0.106831  0.342134  -0.342134
6.200000 1.823529  -0.105830  0.338479  -0.338479
6.210000 1.826471  -0.104840  0.334867  -0.334867
6.220000 1.829412  -0.103860  0.331298  -0.331298
6.230000 1.832353  -0.102891  0.327771  -0.327771
6.240000 1.835294  -0.101932  0.324284  -0.324284
6.250000 1.838235  -0.100983  0.320839  -0.320839
6.260000 1.841176  -0.100045  0.317434  -0.317434
6.270000 1.844118  -0.099116  0.314069  -0.314069
6.280000 1.847059  -0.098197  0.310743  -0.310743
6.290000 1.850000  -0.097288  0.307457  -0.307457
6.300000 1.852941  -0.096388  0.304208  -0.304208
6.310000 1.855882  -0.095498  0.300997  -0.300997
6.320000 1.858824  -0.094618  0.297824  -0.297824
6.330000 1.861765  -0.093747  0.294688  -0.294688
6.340000 1.864706  -0.092884  0.291588  -0.291588
6.350000 1.867647  -0.092031  0.288525  -0.288525
6.360000 1.870588  -0.091187  0.285497  -0.285497
6.370000 1.873529  -0.090352  0.282504  -0.282504
6.380000 1.876471  -0.089525  0.279546  -0.279546
6.390000 1.879412  -0.088707  0.276622  -0.276622
6.400000 1.882353  -0.087898  0.273732  -0.273732
6.410000 1.885294  -0.087097  0.270876  -0.270876
6.420000 1.888235  -0.086305  0.268052  -0.268052
6.430000 1.891176  -0.085520  0.265261  -0.265261
6.440000 1.894118  -0.084744  0.262503  -0.262503
6.450000 1.897059  -0.083976  0.259776  -0.259776
6.460000 1.900000  -0.083216  0.257081  -0.257081
6.470000 1.902941  -0.082464  0.254416  -0.254416
6.480000 1.905882  -0.081720  0.251783  -0.251783
6.490000 1.908824  -0.080983  0.249180  -0.249180
6.500000 1.911765  -0.080254  0.246606  -0.246606
6.510000 1.914706  -0.079532  0.244062  -0.244062
6.520000 1.917647  -0.078818  0.241548  -0.241548
6.530000 1.920588  -0.078111  0.239062  -0.239062
6.540000 1.923529  -0.077412  0.236605  -0.236605
6.550000 1.926471  -0.076719  0.234175  -0.234175
6.560000 1.929412  -0.076034  0.231774  -0.231774
6.570000 1.932353  -0.075356  0.229400  -0.229400
6.580000 1.935294  -0.074685  0.227053  -0.227053
6.590000 1.938235  -0.074020  0.224733  -0.224733
6.600000 1.941176  -0.073363  0.222439  -0.222439
6.610000 1.944118  -0.072712  0.220171  -0.220171
6.620000 1.947059  -0.072068  0.217929  -0.217929
6.630000 1.950000  -0.071430  0.215713  -0.215713
6.640000 1.952941  -0.070799  0.213522  -0.213522
6.650000 1.955882  -0.070174  0.211355  -0.211355
6.660000 1.958824  -0.069555  0.209213  -0.209213
6.670000 1.961765  -0.068943  0.207096  -0.207096
6.680000 1.964706  -0.068337  0.205002  -0.205002
6.690000 1.967647  -0.067737  0.202932  -0.202932
6.700000 1.970588  -0.067143  0.200885  -0.200885
6.710000 1.973529  -0.066556  0.198861  -0.198861
6.720000 1.976471  -0.065974  0.196860  -0.196860
6.730000 1.979412  -0.065398  0.194882  -0.194882
6.740000 1.982353  -0.064827  0.192926  -0.192926
6.750000 1.985294  -0.064263  0.190992  -0.190992
6.760000 1.988235  -0.063704  0.189079  -0.189079
6.770000 1.991176  -0.063150  0.187188  -0.187188
6.780000 1.994118  -0.062603  0.185318  -0.185318
6.790000 1.997059  -0.062060  0.183469  -0.183469
6.800000 2.000000  -0.061523  0.181641  -0.181641
6.810000 2.002941  -0.060992  0.179833  -0.179833
6.820000 2.005882  -0.060466  0.178045  -0.178045
6.830000 2.008824  -0.059945  0.176277  -0.176277
6.840000 2.011765  -0.059429  0.174529  -0.174529
6.850000 2.014706  -0.058918  0.172800  -0.172800
6.860000 2.017647  -0.058412  0.171090  -0.171090
6.870000 2.020588  -0.057911  0.169400  -0.169400
6.880000 2.023529  -0.057416  0.167728  -0.167728
6.890000 2.026471  -0.056925  0.166074  -0.166074
6.900000 2.029412  -0.056439  0.164439  -0.164439
6.910000 2.032353  -0.055957  0.162822  -0.162822
6.920000 2.035294  -0.055481  0.161223  -0.161223
6.930000 2.038235  -0.055009  0.159641  -0.159641
6.940000 2.041176  -0.054542  0.158077  -0.158077
6.950000 2.044118  -0.054079  0.156530  -0.156530
6.960000 2.047059  -0.053621  0.155000  -0.155000
6.970000 2.050000  -0.053167  0.153487  -0.153487
6.980000 2.052941  -0.052718  0.151990  -0.151990
6.990000 2.055882  -0.052273  0.150510  -0.150510
7.000000 2.058824  -0.051833  0.149046  -0.149046
7.010000 2.061765  -0.051397  0.147598  -0.147598
7.020000 2.064706  -0.050965  0.146166  -0.146166
7.030000 2.067647  -0.050537  0.144749  -0.144749
7.040000 2.070588  -0.050113  0.143348  -0.143348
7.050000 2.073529  -0.049694  0.141962  -0.141962
7.060000 2.076471  -0.049278  0.140591  -0.140591
7.070000 2.079412  -0.048867  0.139235  -0.139235
7.080000 2.082353  -0.048459  0.137894  -0.137894
7.090000 2.085294  -0.048055  0.136567  -0.136567
7.100000 2.088235  -0.047656  0.135255  -0.135255
7.110000 2.091176  -0.047260  0.133956  -0.133956
7.120000 2.094118  -0.046868  0.132672  -0.132672
7.130000 2.097059  -0.046479  0.131402  -0.131402
7.140000 2.100000  -0.046095  0.130145  -0.130145
7.150000 2.102941  -0.045714  0.128902  -0.128902
7.160000 2.105882  -0.045336  0.127673  -0.127673
7.170000 2.108824  -0.044963  0.126456  -0.126456
7.180000 2.111765  -0.044593  0.125253  -0.125253
7.190000 2.114706  -0.044226  0.124062  -0.124062
7.200000 2.117647  -0.043863  0.122884  -0.122884
7.210000 2.120588  -0.043503  0.121719  -0.121719
7.220000 2.123529  -0.043147  0.120566  -0.120566
7.230000 2.126471  -0.042794  0.119426  -0.119426
7.240000 2.129412  -0.042444  0.118298  -0.118298
7.250000 2.132353  -0.042098  0.117181  -0.117181
7.260000 2.135294  -0.041755  0.116077  -0.116077
7.270000 2.138235  -0.041415  0.114984  -0.114984
7.280000 2.141176  -0.041079  0.113903  -0.113903
7.290000 2.144118  -0.040745  0.112833  -0.112833
7.300000 2.147059  -0.040415  0.111775  -0.111775
7.310000 2.150000  -0.040088  0.110728  -0.110728
7.320000 2.152941  -0.039763  0.109692  -0.109692
7.330000 2.155882  -0.039442  0.108667  -0.108667
7.340000 2.158824  -0.039124  0.107653  -0.107653
7.350000 2.161765  -0.038809  0.106649  -0.106649
7.360000 2.164706  -0.038497  0.105656  -0.105656
7.370000 2.167647  -0.038188  0.104673  -0.104673
7.380000 2.170588  -0.037881  0.103701  -0.103701
7.390000 2.173529  -0.037578  0.102739  -0.102739
7.400000 2.176471  -0.037277  0.101787  -0.101787
7.410000 2.179412  -0.036979  0.100845  -0.100845
7.420000 2.182353  -0.036684  0.099913  -0.099913
7.430000 2.185294  -0.036391  0.098990  -0.098990
7.440000 2.188235  -0.036101  0.098077  -0.098077
7.450000 2.191176  -0.035814  0.097174  -0.097174
7.460000 2.194118  -0.035530  0.096280  -0.096280
7.470000 2.197059  -0.035248  0.095395  -0.095395
7.480000 2.200000  -0.034968  0.094520  -0.094520
7.490000 2.202941  -0.034692  0.093653  -0.093653
7.500000 2.205882  -0.034418  0.092796  -0.092796
7.510000 2.208824  -0.034146  0.091947  -0.091947
7.520000 2.211765  -0.033877  0.091108  -0.091108
7.530000 2.214706  -0.033610  0.090277  -0.090277
7.540000 2.217647  -0.033346  0.089454  -0.089454
7.550000 2.220588  -0.033084  0.088640  -0.088640
7.560000 2.223529  -0.032824  0.087834  -0.087834
7.570000 2.226471  -0.032567  0.087037  -0.087037
7.580000 2.229412  -0.032312  0.086248  -0.086248
7.590000 2.232353  -0.032060  0.085466  -0.085466
7.600000 2.235294  -0.031809  0.084693  -0.084693
7.610000 2.238235  -0.031561  0.083928  -0.083928
7.620000 2.241176  -0.031316  0.083171  -0.083171
7.630000 2.244118  -0.031072  0.082421  -0.082421
7.640000 2.247059  -0.030831  0.081679  -0.081679
7.650000 2.250000  -0.030592  0.080944  -0.080944
7.660000 2.252941  -0.030355  0.080217  -0.080217
7.670000 2.255882  -0.030120  0.079498  -0.079498
7.680000 2.258824  -0.029887  0.078785  -0.078785
7.690000 2.261765  -0.029656  0.078080  -0.078080
7.700000 2.264706  -0.029428  0.077382  -0.077382
7.710000 2.267647  -0.029201  0.076692  -0.076692
7.720000 2.270588  -0.028977  0.076008  -0.076008
7.730000 2.273529  -0.028754  0.075331  -0.075331
7.740000 2.276471  -0.028534  0.074660  -0.074660
7.750000 2.279412  -0.028315  0.073997  -0.073997
7.760000 2.282353  -0.028098  0.073340  -0.073340
7.770000 2.285294  -0.027884  0.072690  -0.072690
7.780000 2.288235  -0.027671  0.072047  -0.072047
7.790000 2.291176  -0.027460  0.071409  -0.071409
7.800000 2.294118  -0.027251  0.070779  -0.070779
7.810000 2.297059  -0.027043  0.070154  -0.070154
7.820000 2.300000  -0.026838  0.069536  -0.069536
7.830000 2.302941  -0.026634  0.068924  -0.068924
7.840000 2.305882  -0.026433  0.068318  -0.068318
7.850000 2.308824  -0.026232  0.067718  -0.067718
7.860000 2.311765  -0.026034  0.067124  -0.067124
7.870000 2.314706  -0.025838  0.066536  -0.066536
7.880000 2.317647  -0.025643  0.065954  -0.065954
7.890000 2.320588  -0.025450  0.065377  -0.065377
7.900000 2.323529  -0.025258  0.064807  -0.064807
7.910000 2.326471  -0.025068  0.064241  -0.064241
7.920000 2.329412  -0.024880  0.063682  -0.063682
7.930000 2.332353  -0.024694  0.063128  -0.063128
7.940000 2.335294  -0.024509  0.062579  -0.062579
7.950000 2.338235  -0.024326  0.062036  -0.062036
7.960000 2.341176  -0.024144  0.061499  -0.061499
7.970000 2.344118  -0.023964  0.060966  -0.060966
7.980000 2.347059  -0.023785  0.060439  -0.060439
7.990000 2.350000  -0.023608  0.059917  -0.059917
8.000000 2.352941  -0.023433  0.059400  -0.059400
8.010000 2.355882  -0.023259  0.058888  -0.058888
8.020000 2.358824  -0.023087  0.058381  -0.058381
8.030000 2.361765  -0.022916  0.057879  -0.057879
8.040000 2.364706  -0.022746  0.057382  -0.057382
8.050000 2.367647  -0.022578  0.056890  -0.056890
8.060000 2.370588  -0.022411  0.056402  -0.056402
8.070000 2.373529  -0.022246  0.055920  -0.055920
8.080000 2.376471  -0.022082  0.055442  -0.055442
8.090000 2.379412  -0.021920  0.054968  -0.054968
8.100000 2.382353  -0.021759  0.054499  -0.054499
8.110000 2.385294  -0.021600  0.054035  -0.054035
8.120000 2.388235  -0.021441  0.053575  -0.053575
8.130000 2.391176  -0.021284  0.053120  -0.053120
8.140000 2.394118  -0.021129  0.052669  -0.052669
8.150000 2.397059  -0.020975  0.052222  -0.052222
8.160000 2.400000  -0.020822  0.051780  -0.051780
8.170000 2.402941  -0.020670  0.051342  -0.051342
8.180000 2.405882  -0.020520  0.050908  -0.050908
8.190000 2.408824  -0.020370  0.050479  -0.050479
8.200000 2.411765  -0.020223  0.050053  -0.050053
8.210000 2.414706  -0.020076  0.049632  -0.049632
8.220000 2.417647  -0.019931  0.049214  -0.049214
8.230000 2.420588  -0.019787  0.048801  -0.048801
8.240000 2.423529  -0.019644  0.048391  -0.048391
8.250000 2.426471  -0.019502  0.047985  -0.047985
8.260000 2.429412  -0.019361  0.047584  -0.047584
8.270000 2.432353  -0.019222  0.047186  -0.047186
8.280000 2.435294  -0.019084  0.046792  -0.046792
8.290000 2.438235  -0.018947  0.046401  -0.046401
8.300000 2.441176  -0.018811  0.046014  -0.046014
8.310000 2.444118  -0.018676  0.045631  -0.045631
8.320000 2.447059  -0.018542  0.045252  -0.045252
8.330000 2.450000  -0.018410  0.044876  -0.044876
8.340000 2.452941  -0.018278  0.044504  -0.044504
8.350000 2.455882  -0.018148  0.044135  -0.044135
8.360000 2.458824  -0.018019  0.043769  -0.043769
8.370000 2.461765  -0.017891  0.043408  -0.043408
8.380000 2.464706  -0.017763  0.043049  -0.043049
8.390000 2.467647  -0.017637  0.042694  -0.042694
8.400000 2.470588  -0.017512  0.042342  -0.042342
8.410000 2.473529  -0.017388  0.041994  -0.041994
8.420000 2.476471  -0.017265  0.041648  -0.041648
8.430000 2.479412  -0.017143  0.041306  -0.041306
8.440000 2.482353  -0.017022  0.040967  -0.040967
8.450000 2.485294  -0.016902  0.040632  -0.040632
8.460000 2.488235  -0.016783  0.040299  -0.040299
8.470000 2.491176  -0.016665  0.039970  -0.039970
8.480000 2.494118  -0.016548  0.039643  -0.039643
8.490000 2.497059  -0.016432  0.039320  -0.039320
8.500000 2.500000  -0.016317  0.038999  -0.038999
8.510000 2.502941  -0.016203  0.038682  -0.038682
8.520000 2.505882  -0.016089  0.038368  -0.038368
8.530000 2.508824  -0.015977  0.038056  -0.038056
8.540000 2.511765  -0.015865  0.037747  -0.037747
8.550000 2.514706  -0.015755  0.037441  -0.037441
8.560000 2.517647  -0.015645  0.037138  -0.037138
8.570000 2.520588  -0.015536  0.036838  -0.036838
8.580000 2.523529  -0.015429  0.036541  -0.036541
8.590000 2.526471  -0.015322  0.036246  -0.036246
8.600000 2.529412  -0.015215  0.035954  -0.035954
8.610000 2.532353  -0.015110  0.035664  -0.035664
8.620000 2.535294  -0.015006  0.035378  -0.035378
8.630000 2.538235  -0.014902  0.035094  -0.035094
8.640000 2.541176  -0.014799  0.034812  -0.034812
8.650000 2.544118  -0.014697  0.034533  -0.034533
8.660000 2.547059  -0.014596  0.034257  -0.034257
8.670000 2.550000  -0.014496  0.033983  -0.033983
8.680000 2.552941  -0.014396  0.033711  -0.033711
8.690000 2.555882  -0.014297  0.033442  -0.033442
8.700000 2.558824  -0.014199  0.033176  -0.033176
8.710000 2.561765  -0.014102  0.032912  -0.032912
8.720000 2.564706  -0.014006  0.032650  -0.032650
8.730000 2.567647  -0.013910  0.032391  -0.032391
8.740000 2.570588  -0.013815  0.032134  -0.032134
8.750000 2.573529  -0.013721  0.031879  -0.031879
8.760000 2.576471  -0.013628  0.031627  -0.031627
8.770000 2.579412  -0.013535  0.031377  -0.031377
8.780000 2.582353  -0.013443  0.031129  -0.031129
8.790000 2.585294  -0.013352  0.030883  -0.030883
8.800000 2.588235  -0.013261  0.030640  -0.030640
8.810000 2.591176  -0.013172  0.030399  -0.030399
8.820000 2.594118  -0.013083  0.030159  -0.030159
8.830000 2.597059  -0.012994  0.029923  -0.029923
8.840000 2.600000  -0.012907  0.029688  -0.029688
8.850000 2.602941  -0.012820  0.029455  -0.029455
8.860000 2.605882  -0.012733  0.029224  -0.029224
8.870000 2.608824  -0.012648  0.028996  -0.028996
8.880000 2.611765  -0.012563  0.028769  -0.028769
8.890000 2.614706  -0.012478  0.028545  -0.028545
8.900000 2.617647  -0.012395  0.028322  -0.028322
8.910000 2.620588  -0.012312  0.028102  -0.028102
8.920000 2.623529  -0.012230  0.027883  -0.027883
8.930000 2.626471  -0.012148  0.027666  -0.027666
8.940000 2.629412  -0.012067  0.027451  -0.027451
8.950000 2.632353  -0.011986  0.027239  -0.027239
8.960000 2.635294  -0.011907  0.027028  -0.027028
8.970000 2.638235  -0.011827  0.026818  -0.026818
8.980000 2.641176  -0.011749  0.026611  -0.026611
8.990000 2.644118  -0.011671  0.026406  -0.026406
9.000000 2.647059  -0.011593  0.026202  -0.026202
9.010000 2.650000  -0.011517  0.026000  -0.026000
9.020000 2.652941  -0.011441  0.025800  -0.025800
9.030000 2.655882  -0.011365  0.025602  -0.025602
9.040000 2.658824  -0.011290  0.025405  -0.025405
9.050000 2.661765  -0.011216  0.025210  -0.025210
9.060000 2.664706  -0.011142  0.025017  -0.025017
9.070000 2.667647  -0.011068  0.024825  -0.024825
9.080000 2.670588  -0.010996  0.024636  -0.024636
9.090000 2.673529  -0.010923  0.024447  -0.024447
9.100000 2.676471  -0.010852  0.024261  -0.024261
9.110000 2.679412  -0.010781  0.024076  -0.024076
9.120000 2.682353  -0.010710  0.023892  -0.023892
9.130000 2.685294  -0.010640  0.023711  -0.023711
9.140000 2.688235  -0.010571  0.023531  -0.023531
9.150000 2.691176  -0.010502  0.023352  -0.023352
9.160000 2.694118  -0.010433  0.023175  -0.023175
9.170000 2.697059  -0.010365  0.022999  -0.022999
9.180000 2.700000  -0.010298  0.022825  -0.022825
9.190000 2.702941  -0.010231  0.022653  -0.022653
9.200000 2.705882  -0.010165  0.022482  -0.022482
9.210000 2.708824  -0.010099  0.022312  -0.022312
9.220000 2.711765  -0.010034  0.022144  -0.022144
9.230000 2.714706  -0.009969  0.021977  -0.021977
9.240000 2.717647  -0.009904  0.021812  -0.021812
9.250000 2.720588  -0.009840  0.021648  -0.021648
9.260000 2.723529  -0.009777  0.021486  -0.021486
9.270000 2.726471  -0.009714  0.021325  -0.021325
9.280000 2.729412  -0.009651  0.021165  -0.021165
9.290000 2.732353  -0.009589  0.021007  -0.021007
9.300000 2.735294  -0.009528  0.020850  -0.020850
9.310000 2.738235  -0.009467  0.020694  -0.020694
9.320000 2.741176  -0.009406  0.020540  -0.020540
9.330000 2.744118  -0.009346  0.020387  -0.020387
9.340000 2.747059  -0.009286  0.020235  -0.020235
9.350000 2.750000  -0.009227  0.020085  -0.020085
9.360000 2.752941  -0.009168  0.019936  -0.019936
9.370000 2.755882  -0.009110  0.019788  -0.019788
9.380000 2.758824  -0.009052  0.019641  -0.019641
9.390000 2.761765  -0.008994  0.019496  -0.019496
9.400000 2.764706  -0.008937  0.019352  -0.019352
9.410000 2.767647  -0.008880  0.019209  -0.019209
9.420000 2.770588  -0.008824  0.019067  -0.019067
9.430000 2.773529  -0.008768  0.018926  -0.018926
9.440000 2.776471  -0.008713  0.018787  -0.018787
9.450000 2.779412  -0.008658  0.018649  -0.018649
9.460000 2.782353  -0.008603  0.018512  -0.018512
9.470000 2.785294  -0.008549  0.018376  -0.018376
9.480000 2.788235  -0.008495  0.018241  -0.018241
9.490000 2.791176  -0.008441  0.018108  -0.018108
9.500000 2.794118  -0.008388  0.017975  -0.017975
9.510000 2.797059  -0.008336  0.017844  -0.017844
9.520000 2.800000  -0.008283  0.017713  -0.017713
9.530000 2.802941  -0.008232  0.017584  -0.017584
9.540000 2.805882  -0.008180  0.017456  -0.017456
9.550000 2.808824  -0.008129  0.017329  -0.017329
9.560000 2.811765  -0.008078  0.017203  -0.017203
9.570000 2.814706  -0.008028  0.017078  -0.017078
9.580000 2.817647  -0.007978  0.016954  -0.016954
9.590000 2.820588  -0.007928  0.016831  -0.016831
9.600000 2.823529  -0.007879  0.016709  -0.016709
9.610000 2.826471  -0.007830  0.016588  -0.016588
9.620000 2.829412  -0.007781  0.016468  -0.016468
9.630000 2.832353  -0.007733  0.016349  -0.016349
9.640000 2.835294  -0.007685  0.016231  -0.016231
9.650000 2.838235  -0.007637  0.016114  -0.016114
9.660000 2.841176  -0.007590  0.015998  -0.015998
9.670000 2.844118  -0.007543  0.015883  -0.015883
9.680000 2.847059  -0.007497  0.015769  -0.015769
9.690000 2.850000  -0.007450  0.015656  -0.015656
9.700000 2.852941  -0.007405  0.015543  -0.015543
9.710000 2.855882  -0.007359  0.015432  -0.015432
9.720000 2.858824  -0.007314  0.015322  -0.015322
9.730000 2.861765  -0.007269  0.015212  -0.015212
9.740000 2.864706  -0.007224  0.015103  -0.015103
9.750000 2.867647  -0.007180  0.014996  -0.014996
9.760000 2.870588  -0.007136  0.014889  -0.014889
9.770000 2.873529  -0.007092  0.014783  -0.014783
9.780000 2.876471  -0.007049  0.014678  -0.014678
9.790000 2.879412  -0.007006  0.014573  -0.014573
9.800000 2.882353  -0.006963  0.014470  -0.014470
9.810000 2.885294  -0.006921  0.014367  -0.014367
9.820000 2.888235  -0.006879  0.014265  -0.014265
9.830000 2.891176  -0.006837  0.014164  -0.014164
9.840000 2.894118  -0.006796  0.014064  -0.014064
9.850000 2.897059  -0.006754  0.013965  -0.013965
9.860000 2.900000  -0.006713  0.013866  -0.013866
9.870000 2.902941  -0.006673  0.013769  -0.013769
9.880000 2.905882  -0.006632  0.013672  -0.013672
9.890000 2.908824  -0.006592  0.013575  -0.013575
9.900000 2.911765  -0.006553  0.013480  -0.013480
9.910000 2.914706  -0.006513  0.013385  -0.013385
9.920000 2.917647  -0.006474  0.013291  -0.013291
9.930000 2.920588  -0.006435  0.013198  -0.013198
9.940000 2.923529  -0.006396  0.013106  -0.013106
9.950000 2.926471  -0.006358  0.013014  -0.013014
9.960000 2.929412  -0.006320  0.012923  -0.012923
9.970000 2.932353  -0.006282  0.012833  -0.012833
9.980000 2.935294  -0.006244  0.012744  -0.012744
9.990000 2.938235  -0.006207  0.012655  -0.012655
10.000000 2.941176  -0.006170  0.012567  -0.012567
10.010000 2.944118  -0.006133  0.012479  -0.012479
10.020000 2.947059  -0.006096  0.012393  -0.012393
10.030000 2.950000  -0.006060  0.012307  -0.012307
10.040000 2.952941  -0.006024  0.012221  -0.012221
10.050000 2.955882  -0.005988  0.012137  -0.012137
10.060000 2.958824  -0.005952  0.012053  -0.012053
10.070000 2.961765  -0.005917  0.011969  -0.011969
10.080000 2.964706  -0.005882  0.011887  -0.011887
10.090000 2.967647  -0.005847  0.011805  -0.011805
10.100000 2.970588  -0.005813  0.011723  -0.011723
10.110000 2.973529  -0.005778  0.011643  -0.011643
10.120000 2.976471  -0.005744  0.011562  -0.011562
10.130000 2.979412  -0.005710  0.011483  -0.011483
10.140000 2.982353  -0.005677  0.011404  -0.011404
10.150000 2.985294  -0.005643  0.011326  -0.011326
10.160000 2.988235  -0.005610  0.011248  -0.011248
10.170000 2.991176  -0.005577  0.011171  -0.011171
10.180000 2.994118  -0.005544  0.011095  -0.011095
10.190000 2.997059  -0.005512  0.011019  -0.011019
10.200000 3.000000  -0.005479  0.010944  -0.010944
10.210000 3.002941  -0.005447  0.010869  -0.010869
10.220000 3.005882  -0.005416  0.010795  -0.010795
10.230000 3.008824  -0.005384  0.010722  -0.010722
10.240000 3.011765  -0.005352  0.010649  -0.010649
10.250000 3.014706  -0.005321  0.010576  -0.010576
10.260000 3.017647  -0.005290  0.010505  -0.010505
10.270000 3.020588  -0.005259  0.010433  -0.010433
10.280000 3.023529  -0.005229  0.010363  -0.010363
10.290000 3.026471  -0.005198  0.010293  -0.010293
10.300000 3.029412  -0.005168  0.010223  -0.010223
10.310000 3.032353  -0.005138  0.010154  -0.010154
10.320000 3.035294  -0.005109  0.010085  -0.010085
10.330000 3.038235  -0.005079  0.010017  -0.010017
10.340000 3.041176  -0.005050  0.009950  -0.009950
10.350000 3.044118  -0.005020  0.009883  -0.009883
10.360000 3.047059  -0.004992  0.009817  -0.009817
10.370000 3.050000  -0.004963  0.009751  -0.009751
10.380000 3.052941  -0.004934  0.009685  -0.009685
10.390000 3.055882  -0.004906  0.009620  -0.009620
10.400000 3.058824  -0.004878  0.009556  -0.009556
10.410000 3.061765  -0.004850  0.009492  -0.009492
10.420000 3.064706  -0.004822  0.009428  -0.009428
10.430000 3.067647  -0.004794  0.009365  -0.009365
10.440000 3.070588  -0.004767  0.009303  -0.009303
10.450000 3.073529  -0.004739  0.009241  -0.009241
10.460000 3.076471  -0.004712  0.009179  -0.009179
10.470000 3.079412  -0.004685  0.009118  -0.009118
10.480000 3.082353  -0.004659  0.009058  -0.009058
10.490000 3.085294  -0.004632  0.008998  -0.008998
10.500000 3.088235  -0.004606  0.008938  -0.008938
10.510000 3.091176  -0.004580  0.008879  -0.008879
10.520000 3.094118  -0.004553  0.008820  -0.008820
10.530000 3.097059  -0.004528  0.008762  -0.008762
10.540000 3.100000  -0.004502  0.008704  -0.008704
10.550000 3.102941  -0.004476  0.008646  -0.008646
10.560000 3.105882  -0.004451  0.008589  -0.008589
10.570000 3.108824  -0.004426  0.008532  -0.008532
10.580000 3.111765  -0.004401  0.008476  -0.008476
10.590000 3.114706  -0.004376  0.008421  -0.008421
10.600000 3.117647  -0.004351  0.008365  -0.008365
10.610000 3.120588  -0.004327  0.008310  -0.008310
10.620000 3.123529  -0.004302  0.008256  -0.008256
10.630000 3.126471  -0.004278  0.008202  -0.008202
10.640000 3.129412  -0.004254  0.008148  -0.008148
10.650000 3.132353  -0.004230  0.008095  -0.008095
10.660000 3.135294  -0.004207  0.008042  -0.008042
10.670000 3.138235  -0.004183  0.007989  -0.007989
10.680000 3.141176  -0.004160  0.007937  -0.007937
10.690000 3.144118  -0.004136  0.007885  -0.007885
10.700000 3.147059  -0.004113  0.007834  -0.007834
10.710000 3.150000  -0.004090  0.007783  -0.007783
10.720000 3.152941  -0.004067  0.007732  -0.007732
10.730000 3.155882  -0.004045  0.007682  -0.007682
10.740000 3.158824  -0.004022  0.007632  -0.007632
10.750000 3.161765  -0.004000  0.007583  -0.007583
10.760000 3.164706  -0.003978  0.007534  -0.007534
10.770000 3.167647  -0.003956  0.007485  -0.007485
10.780000 3.170588  -0.003934  0.007437  -0.007437
10.790000 3.173529  -0.003912  0.007389  -0.007389
10.800000 3.176471  -0.003890  0.007341  -0.007341
10.810000 3.179412  -0.003869  0.007294  -0.007294
10.820000 3.182353  -0.003847  0.007247  -0.007247
10.830000 3.185294  -0.003826  0.007200  -0.007200
10.840000 3.188235  -0.003805  0.007154  -0.007154
10.850000 3.191176  -0.003784  0.007108  -0.007108
10.860000 3.194118  -0.003763  0.007062  -0.007062
10.870000 3.197059  -0.003742  0.007017  -0.007017
10.880000 3.200000  -0.003722  0.006972  -0.006972
10.890000 3.202941  -0.003701  0.006927  -0.006927
10.900000 3.205882  -0.003681  0.006883  -0.006883
10.910000 3.208824  -0.003661  0.006839  -0.006839
10.920000 3.211765  -0.003641  0.006795  -0.006795
10.930000 3.214706  -0.003621  0.006752  -0.006752
10.940000 3.217647  -0.003601  0.006709  -0.006709
10.950000 3.220588  -0.003581  0.006666  -0.006666
10.960000 3.223529  -0.003562  0.006624  -0.006624
10.970000 3.226471  -0.003542  0.006582  -0.006582
10.980000 3.229412  -0.003523  0.006540  -0.006540
10.990000 3.232353  -0.003504  0.006499  -0.006499
